Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Bruto,Ganho_Percentual,Eficiencia_Media
TST_23,Cargo 1,MULTIPLA_5,0.6,0.2,19.675,21.0,1.6750000000000007,0.11166666666666672,0.11166666666666711
TST_23,Cargo 1,MULTIPLA_5,0.7,0.05,25.114,26.400000000000393,1.1140000000000008,0.09283333333333339,0.09283333333333321
TST_23,Cargo 1,MULTIPLA_5,0.7,0.1,24.202,25.40000000000035,1.2020000000000017,0.1001666666666668,0.10016666666666633
TST_23,Cargo 1,MULTIPLA_5,0.7,0.2,21.294,22.400000000000205,1.2940000000000005,0.10783333333333338,0.10783333333333302
TST_23,Cargo 1,MULTIPLA_5,0.8,0.05,28.697,29.59999999999949,0.6969999999999992,0.0871249999999999,0.087125
TST_23,Cargo 1,MULTIPLA_5,0.8,0.1,27.758,28.599999999999522,0.7579999999999991,0.09474999999999989,0.09475
TST_23,Cargo 1,MULTIPLA_5,0.8,0.2,24.812,25.59999999999964,0.8120000000000012,0.10150000000000015,0.1015
TST_23,Cargo 1,MULTIPLA_5,0.9,0.05,32.317,32.79999999999949,0.31700000000000017,0.07925000000000004,0.07925
TST_23,Cargo 1,MULTIPLA_5,0.9,0.1,30.352,30.799999999999503,0.3520000000000003,0.08800000000000008,0.088
TST_23,Cargo 1,MULTIPLA_5,0.9,0.2,27.417,27.799999999999528,0.4170000000000016,0.1042500000000004,0.10425
TST_23,Cargo 2,MULTIPLA_5,0.5,0.05,20.601,21.799999999999596,2.600999999999999,0.1368947368421052,0.13689473684210712
TST_23,Cargo 2,MULTIPLA_5,0.5,0.1,19.643,20.79999999999961,2.6430000000000007,0.13910526315789476,0.13910526315789645
TST_23,Cargo 2,MULTIPLA_5,0.5,0.2,17.704,18.799999999999645,2.7040000000000006,0.14231578947368426,0.1423157894736859
TST_23,Cargo 2,MULTIPLA_5,0.6,0.05,22.951,24.0,1.9510000000000005,0.1300666666666667,0.1300666666666679
TST_23,Cargo 2,MULTIPLA_5,0.6,0.1,21.957,23.0,1.9570000000000007,0.1304666666666667,0.13046666666666773
TST_23,Cargo 2,MULTIPLA_5,0.6,0.2,20.161,21.0,2.1610000000000014,0.14406666666666676,0.14406666666666695
TST_23,Cargo 2,MULTIPLA_5,0.7,0.05,25.495,26.400000000000393,1.495000000000001,0.12458333333333342,0.12458333333333325
TST_23,Cargo 2,MULTIPLA_5,0.7,0.1,24.547,25.40000000000035,1.5470000000000006,0.1289166666666667,0.12891666666666673
TST_23,Cargo 2,MULTIPLA_5,0.7,0.2,21.665,22.400000000000205,1.6649999999999991,0.13874999999999993,0.13874999999999982
TST_23,Cargo 2,MULTIPLA_5,0.8,0.05,28.973,29.59999999999949,0.972999999999999,0.12162499999999987,0.121625
TST_23,Cargo 2,MULTIPLA_5,0.8,0.1,28.028,28.599999999999522,1.0279999999999987,0.12849999999999984,0.1285
TST_23,Cargo 2,MULTIPLA_5,0.8,0.2,25.036,25.59999999999964,1.0360000000000014,0.12950000000000017,0.1295
TST_23,Cargo 2,MULTIPLA_5,0.9,0.05,32.523,32.79999999999949,0.5230000000000032,0.1307500000000008,0.13075
TST_23,Cargo 2,MULTIPLA_5,0.9,0.1,30.487,30.799999999999503,0.4869999999999983,0.12174999999999958,0.12175
TST_23,Cargo 2,MULTIPLA_5,0.9,0.2,27.504,27.799999999999528,0.5040000000000013,0.12600000000000033,0.126
TST_23,Cargo 3,MULTIPLA_5,0.5,0.05,21.714,23.0,2.7139999999999986,0.13569999999999993,0.13569999999999977
TST_23,Cargo 3,MULTIPLA_5,0.5,0.1,20.72,22.0,2.719999999999999,0.13599999999999995,0.1359999999999999
TST_23,Cargo 3,MULTIPLA_5,0.5,0.2,18.801,20.0,2.8009999999999984,0.14004999999999992,0.14004999999999992
TST_23,Cargo 3,MULTIPLA_5,0.6,0.05,24.136,25.200000000000447,2.1359999999999992,0.13349999999999995,0.1335
TST_23,Cargo 3,MULTIPLA_5,0.6,0.1,23.148,24.200000000000436,2.1479999999999997,0.13424999999999998,0.13425
TST_23,Cargo 3,MULTIPLA_5,0.6,0.2,21.234,22.20000000000041,2.2340000000000018,0.1396250000000001,0.139625
TST_23,Cargo 3,MULTIPLA_5,0.7,0.05,27.56,28.400000000000468,1.5599999999999987,0.1299999999999999,0.12999999999999973
TST_23,Cargo 3,MULTIPLA_5,0.7,0.1,26.698,27.400000000000432,1.6980000000000004,0.14150000000000004,0.14149999999999965
TST_23,Cargo 3,MULTIPLA_5,0.7,0.2,23.686,24.400000000000304,1.686,0.14049999999999999,0.14049999999999985
TST_23,Cargo 3,MULTIPLA_5,0.8,0.05,30.979,31.599999999999433,0.9789999999999992,0.1223749999999999,0.122375
TST_23,Cargo 3,MULTIPLA_5,0.8,0.1,29.045,29.59999999999949,1.0450000000000017,0.1306250000000002,0.130625
TST_23,Cargo 3,MULTIPLA_5,0.8,0.2,26.107,26.5999999999996,1.1069999999999993,0.13837499999999991,0.138375
TST_23,Cargo 3,MULTIPLA_5,0.9,0.05,34.489,34.799999999999685,0.4889999999999972,0.1222499999999993,0.12225
TST_23,Cargo 3,MULTIPLA_5,0.9,0.1,32.52,32.79999999999949,0.5200000000000031,0.13000000000000078,0.13
TST_23,Cargo 3,MULTIPLA_5,0.9,0.2,28.56,28.799999999999518,0.5599999999999987,0.13999999999999968,0.14
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.05,56.884,55.599999999999056,10.884,0.22675,0.2267500000000003
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.1,54.653,53.59999999999907,10.652999999999999,0.22193749999999998,0.22193750000000018
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.2,49.518,48.59999999999913,10.518,0.21912500000000001,0.219125
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.05,63.903,62.80000000000113,8.902999999999999,0.22828205128205126,0.22828205128205123
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.1,60.799,59.800000000001035,8.799,0.2256153846153846,0.22561538461538444
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.2,54.65,53.80000000000082,8.649999999999999,0.22179487179487176,0.22179487179487214
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.05,70.662,69.80000000000129,6.662000000000006,0.2297241379310347,0.2297241379310349
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.1,67.576,66.80000000000122,6.575999999999993,0.22675862068965494,0.2267586206896555
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.2,60.322,59.800000000001035,6.322000000000003,0.21800000000000008,0.21800000000000086
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.05,77.678,77.0,4.677999999999997,0.23389999999999986,0.23390000000000008
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.1,73.68,73.0,4.680000000000007,0.23400000000000035,0.23399999999999974
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.2,65.553,65.0,4.552999999999997,0.22764999999999985,0.22764999999999985
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.05,84.391,84.0,2.3910000000000053,0.23910000000000053,0.23909999999999965
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.1,80.315,80.0,2.3149999999999977,0.23149999999999976,0.2314999999999993
MP_CE_19_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.2,71.317,71.0,2.316999999999993,0.2316999999999993,0.2316999999999991
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.05,52.409,55.599999999999056,6.408999999999999,0.1335208333333333,0.1335208333333334
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.1,50.77,53.59999999999907,6.770000000000003,0.14104166666666673,0.14104166666666676
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.2,46.637,48.59999999999913,7.6370000000000005,0.15910416666666669,0.15910416666666674
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.05,59.72,62.80000000000113,4.719999999999999,0.12102564102564099,0.12102564102564198
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.1,56.965,59.800000000001035,4.965000000000003,0.1273076923076924,0.12730769230769312
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.2,51.762,53.80000000000082,5.7620000000000005,0.14774358974358975,0.14774358974359086
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.05,67.432,69.80000000000129,3.432000000000002,0.11834482758620697,0.11834482758620662
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.1,64.468,66.80000000000122,3.4680000000000035,0.11958620689655185,0.1195862068965514
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.2,58.012,59.800000000001035,4.0120000000000005,0.13834482758620692,0.13834482758620667
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.05,75.135,77.0,2.135000000000005,0.10675000000000026,0.10674999999999966
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.1,71.283,73.0,2.2830000000000013,0.11415000000000006,0.11414999999999957
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.2,63.755,65.0,2.7550000000000026,0.13775000000000012,0.13774999999999987
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.05,83.033,84.0,1.0330000000000013,0.10330000000000013,0.10329999999999973
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.1,79.042,80.0,1.0420000000000016,0.10420000000000015,0.1041999999999996
TCU_15_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.2,70.235,71.0,1.2349999999999994,0.12349999999999994,0.12349999999999951
PC_GO_16,Cargo 2,MULTIPLA_5,0.5,0.05,21.675,23.0,2.6750000000000007,0.13375000000000004,0.133749999999999
PC_GO_16,Cargo 2,MULTIPLA_5,0.5,0.1,20.861,22.0,2.8610000000000007,0.14305000000000004,0.14304999999999926
PC_GO_16,Cargo 2,MULTIPLA_5,0.5,0.2,18.983,20.0,2.9830000000000005,0.14915000000000003,0.14914999999999956
PC_GO_16,Cargo 2,MULTIPLA_5,0.6,0.05,24.036,25.200000000000447,2.0360000000000014,0.12725000000000009,0.12725
PC_GO_16,Cargo 2,MULTIPLA_5,0.6,0.1,23.193,24.200000000000436,2.1930000000000014,0.1370625000000001,0.1370625
PC_GO_16,Cargo 2,MULTIPLA_5,0.6,0.2,21.402,22.20000000000041,2.402000000000001,0.15012500000000006,0.150125
PC_GO_16,Cargo 2,MULTIPLA_5,0.7,0.05,27.438,28.400000000000468,1.4379999999999988,0.11983333333333324,0.11983333333333296
PC_GO_16,Cargo 2,MULTIPLA_5,0.7,0.1,26.482,27.400000000000432,1.4819999999999993,0.12349999999999994,0.1234999999999997
PC_GO_16,Cargo 2,MULTIPLA_5,0.7,0.2,23.756,24.400000000000304,1.7560000000000002,0.14633333333333334,0.14633333333333334
PC_GO_16,Cargo 2,MULTIPLA_5,0.8,0.05,30.84,31.599999999999433,0.8399999999999999,0.10499999999999998,0.105
PC_GO_16,Cargo 2,MULTIPLA_5,0.8,0.1,28.954,29.59999999999949,0.9540000000000006,0.11925000000000008,0.11925
PC_GO_16,Cargo 2,MULTIPLA_5,0.8,0.2,26.115,26.5999999999996,1.1149999999999984,0.1393749999999998,0.139375
PC_GO_16,Cargo 2,MULTIPLA_5,0.9,0.05,34.379,34.799999999999685,0.3789999999999978,0.09474999999999945,0.09475
PC_GO_16,Cargo 2,MULTIPLA_5,0.9,0.1,32.451,32.79999999999949,0.4510000000000005,0.11275000000000013,0.11275
PC_GO_16,Cargo 2,MULTIPLA_5,0.9,0.2,28.546,28.799999999999518,0.5459999999999994,0.13649999999999984,0.1365
PC_GO_16,Cargo 1,MULTIPLA_5,0.5,0.05,23.548,23.0,4.547999999999998,0.2273999999999999,0.22740000000000046
PC_GO_16,Cargo 1,MULTIPLA_5,0.5,0.1,22.456,22.0,4.4559999999999995,0.22279999999999997,0.2228000000000003
PC_GO_16,Cargo 1,MULTIPLA_5,0.5,0.2,20.48,20.0,4.48,0.22400000000000003,0.22400000000000006
PC_GO_16,Cargo 1,MULTIPLA_5,0.6,0.05,25.616,25.200000000000447,3.6159999999999997,0.22599999999999998,0.226
PC_GO_16,Cargo 1,MULTIPLA_5,0.6,0.1,24.602,24.200000000000436,3.6020000000000003,0.22512500000000002,0.225125
PC_GO_16,Cargo 1,MULTIPLA_5,0.6,0.2,22.539,22.20000000000041,3.5390000000000015,0.2211875000000001,0.2211875
PC_GO_16,Cargo 1,MULTIPLA_5,0.7,0.05,28.661,28.400000000000468,2.6610000000000014,0.2217500000000001,0.22174999999999984
PC_GO_16,Cargo 1,MULTIPLA_5,0.7,0.1,27.706,27.400000000000432,2.7059999999999995,0.22549999999999995,0.22550000000000017
PC_GO_16,Cargo 1,MULTIPLA_5,0.7,0.2,24.706,24.400000000000304,2.7059999999999995,0.22549999999999995,0.22550000000000012
PC_GO_16,Cargo 1,MULTIPLA_5,0.8,0.05,31.765,31.599999999999433,1.7650000000000006,0.22062500000000007,0.220625
PC_GO_16,Cargo 1,MULTIPLA_5,0.8,0.1,29.834,29.59999999999949,1.8339999999999996,0.22924999999999995,0.22925
PC_GO_16,Cargo 1,MULTIPLA_5,0.8,0.2,26.827,26.5999999999996,1.8270000000000017,0.22837500000000022,0.228375
PC_GO_16,Cargo 1,MULTIPLA_5,0.9,0.05,34.809,34.799999999999685,0.8089999999999975,0.20224999999999937,0.20225
PC_GO_16,Cargo 1,MULTIPLA_5,0.9,0.1,32.917,32.79999999999949,0.9170000000000016,0.2292500000000004,0.22925
PC_GO_16,Cargo 1,MULTIPLA_5,0.9,0.2,28.851,28.799999999999518,0.8509999999999991,0.21274999999999977,0.21275
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.05,57.758,54.0,3.7580000000000027,0.06479310344827591,0.5323965517241422
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.1,50.99,48.0,2.990000000000002,0.05155172413793107,0.5257758620689686
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.2,38.144,36.0,2.1439999999999984,0.03696551724137928,0.5184827586206913
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.05,66.564,63.0,3.563999999999993,0.0758297872340424,0.5379148936170202
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.1,59.962,57.0,2.9620000000000033,0.06302127659574475,0.5315106382978726
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.2,45.242,43.0,2.2419999999999973,0.04770212765957441,0.5238510638297867
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.05,75.734,73.0,2.7339999999999947,0.07811428571428557,0.5390571428571437
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.1,67.184,65.0,2.1839999999999975,0.06239999999999993,0.5312000000000006
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.2,50.498,49.0,1.4979999999999976,0.04279999999999993,0.5214000000000001
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.05,86.29,84.0,2.2900000000000063,0.09541666666666693,0.5477083333333337
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.1,75.976,74.0,1.975999999999999,0.0823333333333333,0.5411666666666665
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.2,57.082,56.0,1.0820000000000007,0.045083333333333364,0.5225416666666668
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.05,95.484,94.0,1.4839999999999947,0.12366666666666622,0.5618333333333329
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.1,85.05,84.0,1.0499999999999972,0.08749999999999976,0.5437499999999998
PM_AL_18_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.2,64.648,64.0,0.6479999999999961,0.05399999999999968,0.5269999999999998
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.05,51.339,50.8000000000007,9.338999999999999,0.21224999999999997,0.21225000000000013
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.1,49.372,48.80000000000061,9.372,0.213,0.21299999999999988
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.2,45.329,44.80000000000041,9.329,0.21202272727272728,0.21202272727272747
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.05,57.614,57.199999999999044,7.613999999999997,0.2114999999999999,0.21149999999999966
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.1,54.623,54.19999999999916,7.6229999999999976,0.21174999999999994,0.2117500000000001
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.2,49.595,49.19999999999938,7.594999999999999,0.2109722222222222,0.2109722222222222
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.05,63.579,63.400000000001015,5.579000000000001,0.20662962962962966,0.2066296296296323
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.1,60.651,60.400000000000986,5.651000000000003,0.20929629629629642,0.20929629629629895
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.2,54.843,54.40000000000094,5.8430000000000035,0.21640740740740755,0.21640740740741007
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.05,70.639,70.59999999999947,3.638999999999996,0.20216666666666644,0.20216666666666636
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.1,66.8,66.59999999999908,3.799999999999997,0.21111111111111094,0.21111111111111122
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.2,59.829,59.59999999999902,3.8290000000000006,0.21272222222222226,0.21272222222222237
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.05,77.631,77.80000000000148,1.6310000000000002,0.18122222222222226,0.1812222222222243
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.1,73.777,73.80000000000138,1.777000000000001,0.19744444444444456,0.1974444444444469
MP_SE_22_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.2,65.905,65.8000000000012,1.9050000000000011,0.21166666666666678,0.21166666666666945
AL_CE_20,Cargo 1,MULTIPLA_5,0.5,0.05,34.385,32.79999999999949,7.384999999999998,0.25465517241379304,0.25465517241379365
AL_CE_20,Cargo 1,MULTIPLA_5,0.5,0.1,33.257,31.799999999999493,7.256999999999998,0.25024137931034474,0.25024137931034535
AL_CE_20,Cargo 1,MULTIPLA_5,0.5,0.2,30.01,28.799999999999518,7.010000000000002,0.24172413793103453,0.24172413793103506
AL_CE_20,Cargo 1,MULTIPLA_5,0.6,0.05,39.134,37.59999999999929,6.134,0.26669565217391306,0.26669565217391394
AL_CE_20,Cargo 1,MULTIPLA_5,0.6,0.1,36.868,35.59999999999934,5.868000000000002,0.2551304347826088,0.2551304347826097
AL_CE_20,Cargo 1,MULTIPLA_5,0.6,0.2,33.627,32.599999999999405,5.6270000000000024,0.24465217391304359,0.24465217391304386
AL_CE_20,Cargo 1,MULTIPLA_5,0.7,0.05,43.018,41.59999999999922,5.018000000000001,0.2787777777777778,0.27877777777777785
AL_CE_20,Cargo 1,MULTIPLA_5,0.7,0.1,40.858,39.59999999999925,4.857999999999997,0.26988888888888873,0.26988888888888884
AL_CE_20,Cargo 1,MULTIPLA_5,0.7,0.2,36.572,35.59999999999934,4.572000000000003,0.25400000000000017,0.2540000000000003
AL_CE_20,Cargo 1,MULTIPLA_5,0.8,0.05,46.538,45.40000000000084,3.5379999999999967,0.29483333333333306,0.2948333333333334
AL_CE_20,Cargo 1,MULTIPLA_5,0.8,0.1,44.31,43.40000000000081,3.3100000000000023,0.27583333333333354,0.2758333333333332
AL_CE_20,Cargo 1,MULTIPLA_5,0.8,0.2,39.122,38.40000000000072,3.122,0.26016666666666666,0.2601666666666663
AL_CE_20,Cargo 1,MULTIPLA_5,0.9,0.05,50.909,50.19999999999932,1.908999999999999,0.3181666666666665,0.31816666666666643
AL_CE_20,Cargo 1,MULTIPLA_5,0.9,0.1,47.732,47.19999999999947,1.7319999999999993,0.28866666666666657,0.28866666666666674
AL_CE_20,Cargo 1,MULTIPLA_5,0.9,0.2,42.6,42.19999999999975,1.6000000000000014,0.2666666666666669,0.2666666666666665
AL_CE_20,Cargo 2,MULTIPLA_5,0.5,0.05,22.543,23.0,3.5429999999999993,0.17714999999999997,0.1771500000000002
AL_CE_20,Cargo 2,MULTIPLA_5,0.5,0.1,21.544,22.0,3.5440000000000005,0.17720000000000002,0.1771999999999997
AL_CE_20,Cargo 2,MULTIPLA_5,0.5,0.2,19.724,20.0,3.724,0.1862,0.18620000000000014
AL_CE_20,Cargo 2,MULTIPLA_5,0.6,0.05,25.72,26.200000000000458,2.719999999999999,0.16999999999999993,0.17
AL_CE_20,Cargo 2,MULTIPLA_5,0.6,0.1,24.812,25.200000000000447,2.812000000000001,0.17575000000000007,0.17575
AL_CE_20,Cargo 2,MULTIPLA_5,0.6,0.2,22.916,23.200000000000426,2.9160000000000004,0.18225000000000002,0.18225
AL_CE_20,Cargo 2,MULTIPLA_5,0.7,0.05,28.886,29.400000000000503,1.8859999999999992,0.1571666666666666,0.1571666666666667
AL_CE_20,Cargo 2,MULTIPLA_5,0.7,0.1,27.997,28.400000000000468,1.9969999999999999,0.16641666666666666,0.16641666666666663
AL_CE_20,Cargo 2,MULTIPLA_5,0.7,0.2,25.144,25.40000000000035,2.1439999999999984,0.17866666666666653,0.17866666666666647
AL_CE_20,Cargo 2,MULTIPLA_5,0.8,0.05,32.26,32.599999999999405,1.259999999999998,0.15749999999999975,0.1575
AL_CE_20,Cargo 2,MULTIPLA_5,0.8,0.1,30.188,30.59999999999946,1.1879999999999988,0.14849999999999985,0.1485
AL_CE_20,Cargo 2,MULTIPLA_5,0.8,0.2,27.326,27.59999999999956,1.3260000000000005,0.16575000000000006,0.16575
AL_CE_20,Cargo 2,MULTIPLA_5,0.9,0.05,35.555,35.79999999999978,0.5549999999999997,0.13874999999999993,0.13875
AL_CE_20,Cargo 2,MULTIPLA_5,0.9,0.1,33.559,33.79999999999959,0.5589999999999975,0.13974999999999937,0.13975
AL_CE_20,Cargo 2,MULTIPLA_5,0.9,0.2,29.686,29.79999999999951,0.6859999999999999,0.17149999999999999,0.1715
AL_CE_20,Cargo 3,MULTIPLA_5,0.5,0.05,22.7,23.0,3.6999999999999993,0.18499999999999997,0.18500000000000003
AL_CE_20,Cargo 3,MULTIPLA_5,0.5,0.1,21.74,22.0,3.7399999999999984,0.18699999999999992,0.18699999999999994
AL_CE_20,Cargo 3,MULTIPLA_5,0.5,0.2,19.868,20.0,3.8679999999999986,0.19339999999999993,0.19340000000000004
AL_CE_20,Cargo 3,MULTIPLA_5,0.6,0.05,24.875,25.200000000000447,2.875,0.1796875,0.1796875
AL_CE_20,Cargo 3,MULTIPLA_5,0.6,0.1,23.934,24.200000000000436,2.934000000000001,0.18337500000000007,0.183375
AL_CE_20,Cargo 3,MULTIPLA_5,0.6,0.2,22.07,22.20000000000041,3.0700000000000003,0.19187500000000002,0.191875
AL_CE_20,Cargo 3,MULTIPLA_5,0.7,0.05,28.062,28.400000000000468,2.062000000000001,0.17183333333333342,0.17183333333333325
AL_CE_20,Cargo 3,MULTIPLA_5,0.7,0.1,27.059,27.400000000000432,2.059000000000001,0.17158333333333342,0.17158333333333317
AL_CE_20,Cargo 3,MULTIPLA_5,0.7,0.2,24.223,24.400000000000304,2.222999999999999,0.18524999999999991,0.18524999999999972
AL_CE_20,Cargo 3,MULTIPLA_5,0.8,0.05,31.304,31.599999999999433,1.3039999999999985,0.1629999999999998,0.163
AL_CE_20,Cargo 3,MULTIPLA_5,0.8,0.1,29.366,29.59999999999949,1.3659999999999997,0.17074999999999996,0.17075
AL_CE_20,Cargo 3,MULTIPLA_5,0.8,0.2,26.463,26.5999999999996,1.463000000000001,0.18287500000000012,0.182875
AL_CE_20,Cargo 3,MULTIPLA_5,0.9,0.05,34.577,34.799999999999685,0.5769999999999982,0.14424999999999955,0.14425
